Name,Latitude,Longitude,Country
Santa Vitoria do Palmar,-33.5189,-53.3678,Brazil
Maipu,-33.5167,-70.7667,Chile
Espejo,-33.5167,-70.6917,Chile
Maria Pinto,-33.5167,-71.1167,Chile
Los Cerrillos,-33.5,-70.7167,Chile
Penalolen,-33.4833,-70.55,Chile
Lithgow,-33.4833,150.15,Australia
San Joaquin,-33.4792,-70.6413,Chile
La Paz,-33.4667,-67.55,Argentina
Jose Batlle y Ordonez,-33.4667,-55.15,Uruguay
El Tabo,-33.4586,-71.6619,Chile
La Reina,-33.45,-70.55,Chile
Malmesbury,-33.45,18.7333,South Africa
Firmat,-33.45,-61.4833,Argentina
Santiago,-33.4372,-70.6506,Chile
La Carlota,-33.4333,-63.3,Argentina
Bathurst,-33.42,149.5778,Australia
Kelso,-33.4186,149.6056,Australia
Las Condes,-33.4117,-70.55,Chile
Renca,-33.4,-70.7167,Chile
Curacavi,-33.4,-71.15,Chile
El Quisco,-33.3913,-71.6929,Chile
Algarrobo,-33.3911,-71.6928,Chile
Conchali,-33.3833,-70.675,Chile
Darling,-33.3833,18.3833,South Africa
Forbes,-33.3817,148.0011,Australia
Quilicura,-33.3667,-70.7333,Chile
Durazno,-33.3667,-56.5167,Uruguay
Lo Barnechea,-33.35,-70.5167,Chile
San Nicolas de los Arroyos,-33.3333,-60.2167,Argentina
Bunbury,-33.3272,115.6369,Australia
Casablanca,-33.3167,-71.4167,Chile
Wagin,-33.3167,117.35,Australia
Central Coast,-33.3,151.2,Australia
San Luis,-33.3,-66.3333,Argentina
Grahamstown,-33.2996,26.52,South Africa
Tulbagh,-33.285,19.1378,South Africa
Orange,-33.2833,149.1,Australia
Lampa,-33.2833,-70.9,Chile
Chicureo Abajo,-33.2833,-70.6333,Chile
Corral de Bustos,-33.2833,-62.2,Argentina
Australind,-33.28,115.726,Australia
Mercedes,-33.25,-58.0333,Uruguay
Santa Rosa,-33.25,-68.15,Argentina
Treinta y Tres,-33.2333,-54.3833,Uruguay
Villa Constitucion,-33.2333,-60.3333,Argentina
Batuco,-33.2308,-70.8089,Chile
Colina,-33.2017,-70.6703,Chile
Port Pirie,-33.1858,138.0169,Australia
Rivadavia,-33.1833,-68.4667,Argentina
Arroyo Seco,-33.1667,-60.5,Argentina
Gualeguay,-33.15,-59.3333,Argentina
Moorreesburg,-33.15,18.6667,South Africa
Rio Cuarto,-33.1333,-64.35,Argentina
Fray Bentos,-33.1333,-58.3,Uruguay
Kimba,-33.1333,136.417,Australia
Parkes,-33.133,148.176,Australia
Placilla de Penuelas,-33.1156,-71.5678,Chile
Tiltil,-33.0817,-70.9278,Chile
San Martin,-33.0806,-68.4706,Argentina
Quilpue,-33.05,-71.45,Chile
Casilda,-33.05,-61.1667,Argentina
Valparaiso,-33.0461,-71.6197,Chile
Villa Alemana,-33.0422,-71.3733,Chile
Whyalla,-33.0333,137.5667,Australia
Gobernador Galvez,-33.0256,-60.6336,Argentina
Vina del Mar,-33.0244,-71.5517,Chile
East London,-33.0175,27.9047,South Africa
Gualeguaychu,-33.0167,-58.5167,Argentina
Limache,-33.0167,-71.2667,Chile
Perez,-33.0,-60.7667,Argentina
Lujan de Cuyo,-32.998,-68.873,Argentina
Saldanha,-32.9978,17.9456,South Africa
Olmue,-32.9953,-71.1856,Chile
Maipu,-32.9667,-68.75,Argentina
Coquimbito,-32.9667,-68.75,Argentina
Peterborough,-32.9667,138.8333,Australia
Rosario,-32.9575,-60.6394,Argentina
Vergara,-32.95,-53.9333,Uruguay
Narrogin,-32.936,117.178,Australia
Godoy Cruz,-32.9167,-68.8333,Argentina
Newcastle,-32.9167,151.75,Australia
Concon,-32.9167,-71.5167,Chile
Funes,-32.9167,-60.8167,Argentina
Vredenburg,-32.9,17.9833,South Africa
Villa Nueva,-32.9,-68.7667,Argentina
Piketberg,-32.9,18.7667,South Africa
Ivanhoe,-32.8983,144.3,Australia
Mendoza,-32.8833,-68.8167,Argentina
Calle Larga,-32.8831,-70.6486,Chile
Quillota,-32.8667,-71.25,Chile
Las Heras,-32.85,-68.8167,Argentina
Granadero Baigorria,-32.85,-60.7,Argentina
Carcarana,-32.85,-61.15,Argentina
Bhisho,-32.8494,27.4381,South Africa
Llaillay,-32.8403,-70.9483,Chile
Cessnock,-32.8342,151.3555,Australia
Los Andes,-32.8333,-70.6167,Chile
La Cruz,-32.8281,-71.1761,Chile
Capitan Bermudez,-32.8167,-60.7167,Argentina
Canada de Gomez,-32.8167,-61.4,Argentina
Paso de los Toros,-32.8112,-56.5086,Uruguay
Streaky Bay,-32.8,134.2167,Australia
San Esteban,-32.7992,-70.5803,Chile
Hijuelas,-32.7986,-71.1439,Chile
La Calera,-32.7867,-71.1972,Chile
Quintero,-32.7833,-71.5333,Chile
Fray Luis A. Beltran,-32.7833,-60.7333,Argentina
Velddrif,-32.7833,18.1667,South Africa
Armstrong,-32.7833,-61.6,Argentina
Raymond Terrace,-32.7615,151.7441,Australia
Saint Helena Bay,-32.7583,18.0278,South Africa
General Deheza,-32.7564,-63.7889,Argentina
San Felipe,-32.75,-70.7239,Chile
San Lorenzo,-32.75,-60.7333,Argentina
Santa Maria,-32.7469,-70.6597,Chile
Nogales,-32.735,-71.2025,Chile
Puerto San Martin,-32.7167,-60.7333,Argentina
Maitland,-32.7167,151.55,Australia
Rutherford,-32.715,151.5317,Australia
Nelson Bay,-32.715,152.1511,Australia
Young,-32.7,-57.6333,Uruguay
Marcos Juarez,-32.7,-62.1,Argentina
Urdinarrain,-32.6856,-58.8867,Argentina
Las Parejas,-32.6833,-61.5333,Argentina
Leones,-32.6617,-62.2967,Argentina
Bell Ville,-32.6333,-62.6833,Argentina
Putaendo,-32.6278,-70.7167,Chile
Victoria,-32.6167,-60.1667,Argentina
Mudgee,-32.6125,149.5872,Australia
Rio Branco,-32.5972,-53.3833,Uruguay
Stutterheim,-32.5667,27.4167,South Africa
Singleton,-32.5667,151.1697,Australia
Uspallata,-32.5667,-69.3167,Argentina
Jaguarao,-32.5658,-53.3758,Brazil
Mandurah,-32.5289,115.7231,Australia
Port Augusta,-32.4925,137.7658,Australia
Concepcion del Uruguay,-32.4833,-58.2333,Argentina
Las Rosas,-32.4833,-61.5833,Argentina
La Ligua,-32.45,-71.2167,Chile
Villa Nueva,-32.4331,-63.2475,Argentina
Cabildo,-32.4275,-71.0664,Chile
Hernando,-32.4167,-63.7333,Argentina
Villa Maria,-32.4103,-63.2314,Argentina
Nogoya,-32.4,-59.8,Argentina
Melo,-32.3667,-54.1833,Uruguay
Basavilbaso,-32.3667,-58.8833,Argentina
Beaufort West,-32.35,22.5833,South Africa
Paysandu,-32.3214,-58.0756,Uruguay
Rosario del Tala,-32.3,-59.1333,Argentina
Nuevo Paysandu,-32.2667,-58.0667,Uruguay
Muswellbrook,-32.2654,150.8885,Australia
Dubbo,-32.2569,148.6011,Australia
Graaff-Reinet,-32.2522,24.5406,South Africa
Kwinana,-32.2394,115.7702,Australia
Arroio Grande,-32.2378,-53.0869,Brazil
Colon,-32.2167,-58.1333,Argentina
Villa San Jose,-32.2,-58.2167,Argentina
Norseman,-32.1961,121.778,Australia
Villa Rumipal,-32.1879,-64.4803,Argentina
Cradock,-32.1833,25.6167,South Africa
Rio Tercero,-32.1833,-64.1,Argentina
El Trebol,-32.1833,-61.7167,Argentina
Embalse,-32.1833,-64.4167,Argentina
Forster,-32.1806,152.5117,Australia
Villa Elisa,-32.1667,-58.4,Argentina
Ceduna,-32.1167,133.6667,Australia
Diamante,-32.0667,-60.65,Argentina
Santa Rosa de Calamuchita,-32.0667,-64.5333,Argentina
Scone,-32.0483,150.8678,Australia
Rio Grande,-32.035,-52.0986,Brazil
Crespo,-32.0333,-60.3167,Argentina
Galvez,-32.0333,-61.2167,Argentina
Oliva,-32.0333,-63.5667,Argentina
Sao Jose do Norte,-32.015,-52.0419,Brazil
Coronda,-31.9667,-60.9167,Argentina
Perth,-31.9559,115.8606,Australia
Broken Hill,-31.95,141.4667,Australia
Villa Dolores,-31.9333,-65.2,Argentina
Los Vilos,-31.9167,-71.5167,Chile
Oncativo,-31.9167,-63.6667,Argentina
Queenstown,-31.9,26.8833,South Africa
Taree,-31.9,152.45,Australia
Viale,-31.8667,-60.0167,Argentina
Villaguay,-31.85,-59.0167,Argentina
Pelotas,-31.7719,-52.3425,Brazil
Salamanca,-31.7667,-70.9667,Chile
Capao do Leao,-31.7628,-52.4839,Brazil
Tacuarembo,-31.7333,-55.9833,Uruguay
San Carlos Centro,-31.7333,-61.1,Argentina
Parana,-31.7331,-60.5297,Argentina
Pilar,-31.6833,-63.9,Argentina
Santo Tome,-31.6667,-60.7667,Argentina
Alta Gracia,-31.6667,-64.4333,Argentina
Northam,-31.6531,116.6661,Australia
Rio Segundo,-31.6501,-63.9116,Argentina
Caucete,-31.65,-68.2833,Argentina
Villa Aberastain,-31.65,-68.5833,Argentina
Santa Fe,-31.6333,-60.7,Argentina
Illapel,-31.6333,-71.1667,Chile
Port Saint John's,-31.6288,29.5369,South Africa
San Salvador,-31.6167,-58.5,Argentina
Vanrhynsdorp,-31.6167,18.7167,South Africa
Villa Krause,-31.5833,-68.5333,Argentina
Villa del Rosario,-31.5833,-63.5333,Argentina
Umtata,-31.58,28.79,South Africa
Pinheiro Machado,-31.5778,-53.3808,Brazil
Wilcannia,-31.565,143.3678,Australia
Candiota,-31.5578,-53.6728,Brazil
Yanchep,-31.55,115.634,Australia
San Juan,-31.5342,-68.5261,Argentina
Rivadavia,-31.5303,-68.5947,Argentina
Chimbas,-31.5,-68.5319,Argentina
Middelburg,-31.4939,25.0172,South Africa
Merredin,-31.482,118.279,Australia
Piratini,-31.4478,-53.1039,Brazil
San Martin,-31.4397,-68.5206,Argentina
San Francisco,-31.4356,-62.0714,Argentina
Port Macquarie,-31.4333,152.9,Australia
Frontera,-31.4278,-62.0619,Argentina
Cordoba,-31.4167,-64.1833,Argentina
Esperanza,-31.4167,-60.9333,Argentina
Arroyito,-31.4167,-63.05,Argentina
Concordia,-31.4,-58.0333,Argentina
Villa Carlos Paz,-31.4,-64.5167,Argentina
Canela Baja,-31.3989,-71.4561,Chile
Cangucu,-31.395,-52.6758,Brazil
Salto,-31.3833,-57.95,Uruguay
Malvinas Argentinas,-31.3697,-64.0531,Argentina
Sao Lourenco do Sul,-31.365,-51.9778,Brazil
Chepes,-31.35,-66.6,Argentina
La Calera,-31.3439,-64.3353,Argentina
Monte Cristo,-31.3431,-63.9444,Argentina
Gingin,-31.34,115.91,Australia
Bage,-31.3308,-54.1069,Brazil
Laguna Paiva,-31.3039,-60.6589,Argentina
Villa Allende,-31.3,-64.3,Argentina
Rafaela,-31.2667,-61.4833,Argentina
Santa Maria,-31.2611,-64.4639,Argentina
Southern Cross,-31.25,119.35,Australia
Cosquin,-31.2436,-64.4653,Argentina
Unquillo,-31.2333,-64.3167,Argentina
Combarbala,-31.1833,-71.0,Chile
Tranqueras,-31.1833,-55.7667,Uruguay
Rio Ceballos,-31.1667,-64.3167,Argentina
Woomera,-31.1496,136.8,Australia
Mostardas,-31.1069,-50.9208,Brazil
La Falda,-31.0833,-64.5,Argentina
Kempsey,-31.0833,152.8333,Australia
Tamworth,-31.0833,150.9167,Australia
Jesus Maria,-30.9833,-64.1,Argentina
Federacion,-30.9833,-57.9167,Argentina
Dom Pedrito,-30.9828,-54.6728,Brazil
Gunnedah,-30.9817,150.2511,Australia
Carnarvon,-30.9667,22.1333,South Africa
Santa Elena,-30.95,-59.8,Argentina
Federal,-30.95,-58.8,Argentina
Sunchales,-30.9333,-61.5667,Argentina
Rivera,-30.9025,-55.5506,Uruguay
Punitaqui,-30.9,-71.2667,Chile
Kingoonya,-30.9,135.3,Australia
Santana do Livramento,-30.8908,-55.5328,Brazil
Brinkmann,-30.8669,-62.0336,Argentina
Camaqua,-30.8528,-51.8153,Brazil
Margate,-30.85,30.3667,South Africa
Capilla del Monte,-30.85,-64.5167,Argentina
San Justo,-30.7833,-60.5833,Argentina
Chajari,-30.7667,-57.9833,Argentina
Port Shepstone,-30.75,30.45,South Africa
La Paz,-30.75,-59.65,Argentina
Kalgoorlie,-30.7489,121.4658,Australia
Cruz del Eje,-30.7333,-64.8,Argentina
Colesberg,-30.7167,25.1,South Africa
Baltasar Brum,-30.7167,-57.3333,Uruguay
Dom Feliciano,-30.7039,-52.1078,Brazil
Aliwal North,-30.7,26.7,South Africa
Morteros,-30.7,-62.0,Argentina
Tapes,-30.6728,-51.3958,Brazil
De Aar,-30.65,24.0167,South Africa
Ovalle,-30.6,-71.2,Chile
Cerro Grande,-30.59,-51.7389,Brazil
San Javier,-30.5833,-59.95,Argentina
Encruzilhada do Sul,-30.5439,-52.5219,Brazil
Cacapava do Sul,-30.5119,-53.4908,Brazil
Armidale,-30.5,151.65,Australia
Artigas,-30.4667,-56.4667,Uruguay
Andamooka,-30.447,137.166,Australia
Dean Funes,-30.4333,-64.35,Argentina
Quthing,-30.4001,27.7002,Lesotho
Quarai,-30.3878,-56.4508,Brazil
San Jose de Feliciano,-30.3833,-58.75,Argentina
Chamical,-30.3667,-66.3167,Argentina
Sao Gabriel,-30.3358,-54.32,Brazil
Narrabri,-30.3317,149.7678,Australia
San Cristobal,-30.3167,-61.2333,Argentina
Coffs Harbour,-30.3022,153.1189,Australia
Barra do Ribeiro,-30.2908,-51.3008,Brazil
Scottburgh,-30.2833,30.75,South Africa
Rosario do Sul,-30.2578,-54.9139,Brazil
Palmares do Sul,-30.2578,-50.51,Brazil
Bella Union,-30.25,-57.5833,Uruguay
Monte Caseros,-30.25,-57.65,Argentina
San Jose de Jachal,-30.2333,-68.75,Argentina
Andacollo,-30.2303,-71.0858,Chile
Rodeo,-30.2164,-69.1394,Argentina
Pantano Grande,-30.1908,-52.3739,Brazil
Sao Sepe,-30.1608,-53.565,Brazil
Cidreira,-30.1608,-50.2339,Brazil
Mohale's Hoek,-30.15,27.4667,Lesotho
Butia,-30.12,-51.9619,Brazil
Qacha's Nek,-30.1167,28.6833,Lesotho
Guaiba,-30.1139,-51.325,Brazil
Seforong,-30.1028,28.1864,Lesotho
Bourke,-30.1,145.9333,Australia
Maghalleen,-30.0942,27.4189,Lesotho
Viamao,-30.0808,-51.0228,Brazil
Arroio dos Ratos,-30.0769,-51.7289,Brazil
Sauce,-30.0667,-58.7667,Argentina
Cachoeira do Sul,-30.0394,-52.8953,Brazil
Vicuna,-30.0333,-70.7167,Chile
Porto Alegre,-30.0331,-51.23,Brazil
Rio Pardo,-29.99,-52.3778,Brazil
Alvorada,-29.9897,-51.0833,Brazil
Tramandai,-29.985,-50.1339,Brazil
Siloe,-29.9836,27.2792,Lesotho
Sao Jeronimo,-29.9589,-51.7219,Brazil
Charqueadas,-29.955,-51.625,Brazil
Coquimbo,-29.9531,-71.3433,Chile
Cachoeirinha,-29.9508,-51.0939,Brazil
Triunfo,-29.9428,-51.7178,Brazil
Gravatai,-29.9333,-50.9833,Brazil
Canoas,-29.92,-51.18,Brazil
La Serena,-29.9,-71.25,Chile
Rasebetsane,-29.8992,27.6628,Lesotho
Osorio,-29.8869,-50.27,Brazil
Cacequi,-29.8839,-54.825,Brazil
Durban,-29.8833,31.05,South Africa
Ceres,-29.8667,-61.95,Argentina
Esteio,-29.8608,-51.1789,Brazil
Westville,-29.831,30.925,South Africa
Santo Antonio,-29.8178,-50.52,Brazil
Mafeteng,-29.8167,27.25,Lesotho
Restinga Seca,-29.8128,-53.375,Brazil
Taquari,-29.8,-51.8597,Brazil
New Germany,-29.8,30.8833,South Africa
Alegrete,-29.7839,-55.7911,Brazil
Curuzu Cuatia,-29.7833,-58.0833,Argentina
Inverell,-29.7667,151.1167,Australia
Ramabitsa,-29.7625,27.6139,Lesotho
Capao da Canoa,-29.7608,-50.03,Brazil
Sao Leopoldo,-29.76,-51.1469,Brazil
Uruguaiana,-29.755,-57.0878,Brazil
Edenburg,-29.7347,25.9369,South Africa
Wepener,-29.7333,27.0333,South Africa
Santa Cruz do Sul,-29.7178,-52.4258,Brazil
Paso de los Libres,-29.7167,-57.0833,Argentina
Portao,-29.7019,-51.2419,Brazil
Capela de Santana,-29.7,-51.325,Brazil
Mohlanapeng,-29.6975,28.6947,Lesotho
Montenegro,-29.6889,-51.4608,Brazil
Santa Maria,-29.6833,-53.8,Brazil
Grafton,-29.6833,152.9333,Australia
Campo Bom,-29.6789,-51.0528,Brazil
Novo Hamburgo,-29.6778,-51.1308,Brazil
Candelaria,-29.6689,-52.7889,Brazil
Prieska,-29.6683,22.7439,South Africa
Springbok,-29.6667,17.8833,South Africa
Taquara,-29.6508,-50.7808,Brazil
Rolante,-29.6508,-50.5758,Brazil
Nako,-29.6481,27.7336,Lesotho
Estancia Velha,-29.6478,-51.1739,Brazil
Agudo,-29.645,-53.24,Brazil
Sapiranga,-29.6378,-51.0069,Brazil
Parobe,-29.6289,-50.835,Brazil
Sao Pedro do Sul,-29.6208,-54.1789,Brazil
Pietermaritzburg,-29.6167,30.3833,South Africa
Bom Retiro do Sul,-29.6089,-51.9428,Brazil
Venancio Aires,-29.6058,-52.1919,Brazil
Ivoti,-29.5908,-51.1608,Brazil
Sao Sebastiao do Cai,-29.5869,-51.3758,Brazil
Terra de Areia,-29.585,-50.0708,Brazil
Dois Irmaos,-29.58,-51.085,Brazil
Igrejinha,-29.5739,-50.79,Brazil
Sao Francisco de Assis,-29.55,-55.1308,Brazil
Sinimbu,-29.5389,-52.5219,Brazil
Thaba-Tseka,-29.5333,28.6,Lesotho
Three Springs,-29.5333,115.7617,Australia
Tres Coroas,-29.5169,-50.7778,Brazil
Villa Ojo de Agua,-29.5167,-63.7,Argentina
Cruzeiro do Sul,-29.5128,-51.985,Brazil
Nyakosoba,-29.5047,27.8692,Lesotho
Estrela,-29.5019,-51.9658,Brazil
Romang,-29.5,-59.7667,Argentina
Jaguari,-29.4969,-54.69,Brazil
Bom Principio,-29.4889,-51.3528,Brazil
Lajeado,-29.4669,-51.9608,Brazil
Vera,-29.4667,-60.2167,Argentina
Moree,-29.465,149.8344,Australia
Mazenod,-29.4642,27.4969,Lesotho
Tres Cachoeiras,-29.4558,-49.9239,Brazil
Feliz,-29.4508,-51.3058,Brazil
Teutonia,-29.4478,-51.8058,Brazil
Sao Francisco de Paula,-29.4478,-50.5839,Brazil
Yamba,-29.44,153.3594,Australia
La Rioja,-29.4125,-66.8542,Argentina
Arroio do Meio,-29.4008,-51.945,Brazil
Ratau,-29.3828,27.7892,Lesotho
Gramado,-29.3789,-50.8739,Brazil
Nova Petropolis,-29.3758,-51.1119,Brazil
Canela,-29.3658,-50.8158,Brazil
Qiloane,-29.3625,27.6319,Lesotho
Torres,-29.335,-49.7269,Brazil
Arroio do Tigre,-29.3328,-53.0928,Brazil
Maseru,-29.31,27.48,Lesotho
Villa Union,-29.3,-68.2,Argentina
Carlos Barbosa,-29.2978,-51.5039,Brazil
Mokhotlong,-29.2885,29.0656,Lesotho
Roca Sales,-29.2839,-51.8678,Brazil
Port Denison,-29.275,114.9194,Australia
Recreo,-29.2667,-65.0667,Argentina
Garibaldi,-29.2558,-51.5339,Brazil
Senekane,-29.2525,27.7433,Lesotho
Encantado,-29.2358,-51.87,Brazil
Tostado,-29.2333,-61.7667,Argentina
Julio de Castilhos,-29.2269,-53.6819,Brazil
Farroupilha,-29.225,-51.3478,Brazil
Morawa,-29.2111,116.009,Australia
Mercedes,-29.2,-58.0833,Argentina
Santiago,-29.1919,-54.8669,Brazil
Bento Goncalves,-29.1708,-51.5189,Brazil
Caxias do Sul,-29.1667,-51.1833,Brazil
Chilecito,-29.1667,-67.5,Argentina
Teyateyaneng,-29.1511,27.7425,Lesotho
Reconquista,-29.1443,-59.6438,Argentina
Goya,-29.1333,-59.25,Argentina
Pofadder,-29.1286,19.3947,South Africa
Itaqui,-29.125,-56.5528,Brazil
Avellaneda,-29.1175,-59.6583,Argentina
Bloemfontein,-29.1167,26.2167,South Africa
Mapoteng,-29.1097,27.9739,Lesotho
Sombrio,-29.1039,-49.6289,Brazil
Barros Cassal,-29.0928,-52.5828,Brazil
Tupancireta,-29.0808,-53.8358,Brazil
Kingston,-29.0569,167.9617,Norfolk Island
Flores da Cunha,-29.0289,-51.1819,Brazil
Kueneng,-29.0161,27.9981,Lesotho
Pitseng,-29.0097,28.2575,Lesotho
Jacinto Machado,-28.9969,-49.7639,Brazil
Santa Lucia,-28.9833,-59.1,Argentina
Fontoura Xavier,-28.9828,-52.3458,Brazil
Sao Marcos,-28.9708,-51.0678,Brazil
Peka,-28.9667,27.7667,Lesotho
Veranopolis,-28.9358,-51.5489,Brazil
Ararangua,-28.935,-49.4858,Brazil
Turvo,-28.9258,-49.6789,Brazil
Maputsoe,-28.895,27.907,Lesotho
Leonora,-28.8845,121.3308,Australia
Leribe,-28.8734,28.0416,Lesotho
Arvorezinha,-28.8719,-52.175,Brazil
Casino,-28.8667,153.05,Australia
Chumbicha,-28.8667,-66.2333,Argentina
Antonio Prado,-28.8578,-51.2828,Brazil
Balneario do Rincao,-28.8344,-49.2361,Brazil
Ballina,-28.8333,153.5333,Australia
Soledade,-28.8178,-52.51,Brazil
Goonellabah,-28.8167,153.3167,Australia
Lismore,-28.8167,153.2833,Australia
Nova Prata,-28.7839,-51.61,Brazil
Butha-Buthe,-28.7833,28.2333,Lesotho
Geraldton,-28.7744,114.6089,Australia
Richards Bay,-28.7694,32.0594,South Africa
Forquilhinha,-28.7469,-49.4719,Brazil
Kimberley,-28.7383,24.7639,South Africa
Espumoso,-28.725,-52.85,Brazil
Nova Bassano,-28.7239,-51.705,Brazil
Icara,-28.7128,-49.3,Brazil
Serafina Corea,-28.7119,-51.935,Brazil
Brandfort,-28.7,26.4667,South Africa
Criciuma,-28.6775,-49.3697,Brazil
Bom Jesus,-28.6678,-50.4169,Brazil
Sao Borja,-28.6608,-56.0039,Brazil
Morro da Fumaca,-28.6508,-49.21,Brazil
Byron Bay,-28.6483,153.6178,Australia
Joia,-28.6469,-54.1219,Brazil
Cruz Alta,-28.6386,-53.6064,Brazil
Sangao,-28.6378,-49.1289,Brazil
Nova Veneza,-28.6369,-49.4978,Brazil
Frias,-28.6333,-65.1333,Argentina
Laverton,-28.628,122.403,Australia
Ibiruba,-28.6278,-53.09,Brazil
Fouriesburg,-28.6227,28.2109,South Africa
Jaguaruna,-28.615,-49.0258,Brazil
Alexander Bay,-28.6083,16.5033,South Africa
Sideropolis,-28.5978,-49.4239,Brazil
Vallenar,-28.5708,-70.7581,Chile
San Roque,-28.5667,-58.7167,Argentina
Casca,-28.5608,-51.9778,Brazil
Ladysmith,-28.5597,29.7806,South Africa
Oranjemund,-28.5517,16.4264,Namibia
Santo Tome,-28.55,-56.05,Argentina
Goondiwindi,-28.5461,150.3097,Australia
Urussanga,-28.5178,-49.3208,Brazil
Vacaria,-28.5119,-50.9339,Brazil
Laguna,-28.4828,-48.7808,Brazil
Catamarca,-28.4667,-65.7833,Argentina
Tubarao,-28.4667,-49.0069,Brazil
Bella Vista,-28.4667,-59.05,Argentina
Anatuya,-28.4667,-62.8333,Argentina
Huasco,-28.4664,-71.2192,Chile
Nao-Me-Toque,-28.4589,-52.8208,Brazil
Upington,-28.4572,21.2425,South Africa
Marau,-28.4489,-52.2,Brazil
Sao Luis Gonzaga,-28.4078,-54.9608,Brazil
Ijui,-28.3878,-53.915,Brazil
Pescaria Brava,-28.3833,-48.8833,Brazil
Orleaes,-28.3589,-49.2908,Brazil
Imarui,-28.3408,-48.82,Brazil
Ulundi,-28.335,31.4161,South Africa
Gravatal,-28.3308,-49.035,Brazil
Sao Ludgero,-28.3258,-49.1767,Brazil
Ciudad de Loreto,-28.3,-64.2,Argentina
Santo Angelo,-28.2989,-54.2628,Brazil
Sao Joaquim,-28.2939,-49.9319,Brazil
Panambi,-28.2928,-53.5019,Brazil
Carazinho,-28.2839,-52.7858,Brazil
Braco do Norte,-28.275,-49.1658,Brazil
Passo Fundo,-28.25,-52.4,Brazil
Saladas,-28.25,-58.6167,Argentina
Catuipe,-28.25,-54.0119,Brazil
Imbituba,-28.24,-48.67,Brazil
Bethlehem,-28.224,28.311,South Africa
Banora Point,-28.2225,153.5386,Australia
Warwick,-28.2152,152.0352,Australia
Lagoa Vermelha,-28.2089,-51.5258,Brazil
Glencoe,-28.1833,30.15,South Africa
Tweed Heads,-28.1833,153.55,Australia
Dundee,-28.1725,30.2314,South Africa
Currumbin,-28.158,153.469,Australia
Cerro Largo,-28.1489,-54.7378,Brazil
San Lorenzo,-28.12,-58.77,Argentina
Warrenton,-28.1114,24.8497,South Africa
Virginia,-28.1064,26.8622,South Africa
Ventersburg,-28.0833,27.1333,South Africa
Tapejara,-28.0678,-52.0139,Brazil
Tinogasta,-28.0667,-67.5667,Argentina
Mount Magnet,-28.06,117.846,Australia
Gobernador Virasora,-28.05,-56.0333,Argentina
Mburucuya,-28.05,-58.2333,Argentina
Girua,-28.0278,-54.35,Brazil
Garopaba,-28.0228,-48.6128,Brazil
Gold Coast,-28.0167,153.4,Australia
Karasburg,-28.0167,18.75,Namibia
Urubici,-28.015,-49.5919,Brazil
Thargomindah,-28.0,143.8167,Australia
Nerang,-27.9956,153.322,Australia
Welkom,-27.9831,26.7208,South Africa
Southport,-27.9667,153.4,Australia
Sananduva,-27.95,-51.8069,Brazil
Sarandi,-27.9439,-52.9228,Brazil
Empedrado,-27.9333,-58.7833,Argentina
Apostoles,-27.9167,-55.7667,Argentina
Porto Xavier,-27.9058,-55.1378,Brazil
Palmeira das Missoes,-27.8989,-53.3139,Brazil
Getulio Vargas,-27.89,-52.2278,Brazil
Santa Rosa,-27.8708,-54.4808,Brazil
Odendaalsrus,-27.8667,26.6833,South Africa
Warden,-27.8539,28.9667,South Africa
Santo Augusto,-27.8508,-53.7769,Brazil
Jimboomba,-27.83,153.0313,Australia
Lajes,-27.8158,-50.3258,Brazil
Santiago del Estero,-27.7833,-64.2667,Argentina
Santa Sylvina,-27.7833,-61.15,Argentina
Tres de Maio,-27.7728,-54.24,Brazil
Vryheid,-27.7669,30.8,South Africa
Ronda Alta,-27.7669,-52.8019,Brazil
Allanridge,-27.7544,26.6367,South Africa
Newcastle,-27.7464,29.9328,South Africa
Constantina,-27.735,-52.9919,Brazil
La Banda,-27.7333,-64.25,Argentina
Kalbarri,-27.71,114.16,Australia
Kathu,-27.7,23.05,South Africa
Alfredo Wagner,-27.7,-49.3339,Brazil
Santo Amaro da Imperatriz,-27.6878,-48.7789,Brazil
Coronel Du Graty,-27.6667,-60.9333,Argentina
Redentora,-27.6639,-53.6378,Brazil
Bloemhof,-27.65,25.59,South Africa
Belen,-27.65,-67.0333,Argentina
Kroonstad,-27.6456,27.2317,South Africa
Palhoca,-27.6444,-48.6678,Brazil
Erechim,-27.6339,-52.2739,Brazil
Quimili,-27.6333,-62.4167,Argentina
Horizontina,-27.6258,-54.3078,Brazil
Ipswich,-27.6167,152.7667,Australia
Florianopolis,-27.6122,-48.4853,Brazil
Sao Jose,-27.6,-48.6167,Brazil
Leandro N. Alem,-27.6,-55.3333,Argentina
Ituzaingo,-27.6,-56.6667,Argentina
Rochedale,-27.6,153.133,Australia
Andalgala,-27.6,-66.3167,Argentina
Correia Pinto,-27.585,-50.3608,Brazil
Villa Angela,-27.5833,-60.7167,Argentina
Toowoomba,-27.5667,151.95,Australia
Ubombo,-27.5667,32.0833,South Africa
San Luis del Palmar,-27.5167,-58.5667,Argentina
Crissiumal,-27.5,-54.1008,Brazil
Biguacu,-27.4939,-48.6558,Brazil
Corrientes,-27.4833,-58.8167,Argentina
Corinda,-27.4833,153.1,Australia
